"","Name","Description","coords.x1","coords.x2","coords.x3"
"552","Tottenham Court Road","<div>Zone 1</div> <div>W1D 2DA</div> <div>Latitude: 51.516211</div> <div>Longitude: -0.13111</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Tottenham Court Road"">More info</a> </div>",-0.13111,51.516211,0
"553","Tottenham Hale","<div>Zone 3</div> <div>N17 9LR</div> <div>Latitude: 51.587998</div> <div>Longitude: -0.060188</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Tottenham Hale"">More info</a> </div>",-0.060188,51.587998,0
"554","Totteridge and Whetstone","<div>Zone 4</div> <div>N20 9QP</div> <div>Latitude: 51.630247</div> <div>Longitude: -0.179354</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Totteridge and Whetstone"">More info</a> </div>",-0.179354,51.630247,0
"555","Tower Gateway","<div>Zone 1</div> <div>EC3N 1JL</div> <div>Latitude: 51.510393</div> <div>Longitude: -0.07441</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Tower Gateway"">More info</a> </div>",-0.07441,51.510393,0
"556","Tower Hill","<div>Zone 1</div> <div>EC3N 4DJ</div> <div>Latitude: 51.510394</div> <div>Longitude: -0.076701</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Tower Hill"">More info</a> </div>",-0.076701,51.510394,0
"557","Tufnell Park","<div>Zone 2</div> <div>N19 5QB</div> <div>Latitude: 51.556441</div> <div>Longitude: -0.137742</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Tufnell Park"">More info</a> </div>",-0.137742,51.556441,0
"558","Tulse Hill","<div>Zone 3</div> <div>SE27 9BW</div> <div>Latitude: 51.439797</div> <div>Longitude: -0.105123</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Tulse Hill"">More info</a> </div>",-0.105123,51.439797,0
"559","Turkey Street","<div>Zone 6</div> <div>EN3 5TT</div> <div>Latitude: 51.672654</div> <div>Longitude: -0.04723</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Turkey Street"">More info</a> </div>",-0.04723,51.672654,0
"560","Turnham Green","<div>Zone 2</div> <div>W4 1LR</div> <div>Latitude: 51.495182</div> <div>Longitude: -0.254525</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Turnham Green"">More info</a> </div>",-0.254525,51.495182,0
"561","Turnpike Lane","<div>Zone 3</div> <div>N15 3NX</div> <div>Latitude: 51.590358</div> <div>Longitude: -0.102805</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Turnpike Lane"">More info</a> </div>",-0.102805,51.590358,0
"562","Twickenham","<div>Zone 5</div> <div>TW1 1BD</div> <div>Latitude: 51.450251</div> <div>Longitude: -0.32886</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Twickenham"">More info</a> </div>",-0.32886,51.450251,0
"563","Upminster","<div>Zone 6</div> <div>RM14 2TD</div> <div>Latitude: 51.558763</div> <div>Longitude: 0.251401</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Upminster"">More info</a> </div>",0.251401,51.558763,0
"564","Upminster Bridge","<div>Zone 6</div> <div>RM12 6PL</div> <div>Latitude: 51.557719</div> <div>Longitude: 0.234542</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Upminster Bridge"">More info</a> </div>",0.234542,51.557719,0
"565","Upney","<div>Zone 4</div> <div>IG11 9LS</div> <div>Latitude: 51.538406</div> <div>Longitude: 0.101532</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Upney"">More info</a> </div>",0.101532,51.538406,0
"566","Upper Holloway","<div>Zone 2</div> <div>N19 4DJ</div> <div>Latitude: 51.563623</div> <div>Longitude: -0.129109</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Upper Holloway"">More info</a> </div>",-0.129109,51.563623,0
"567","Upper Warlingham","<div>Zone 6</div> <div>CR3 0EP</div> <div>Latitude: 51.308772</div> <div>Longitude: -0.077482</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Upper Warlingham"">More info</a> </div>",-0.077482,51.308772,0
"568","Upton Park","<div>Zone 3</div> <div>E13 9AP</div> <div>Latitude: 51.536628</div> <div>Longitude: 0.034542</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Upton Park"">More info</a> </div>",0.034542,51.536628,0
"569","Uxbridge","<div>Zone 6</div> <div>UB8 1JZ</div> <div>Latitude: 51.546455</div> <div>Longitude: -0.477102</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Uxbridge"">More info</a> </div>",-0.477102,51.546455,0
"570","Vauxhall","<div>Zone 1,2</div> <div>SW8 1SR</div> <div>Latitude: 51.485736</div> <div>Longitude: -0.12383</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Vauxhall"">More info</a> </div>",-0.12383,51.485736,0
"571","Victoria","<div>Zone 1</div> <div>SW1E 5JX</div> <div>Latitude: 51.496424</div> <div>Longitude: -0.143921</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Victoria"">More info</a> </div>",-0.143921,51.496424,0
"572","Waddon","<div>Zone 5</div> <div>CR0 4NA</div> <div>Latitude: 51.367379</div> <div>Longitude: -0.117394</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Waddon"">More info</a> </div>",-0.117394,51.367379,0
"573","Waddon Marsh","<div>Zone 3,4,5,6</div> <div>CR0 4XT</div> <div>Latitude: 51.377083</div> <div>Longitude: -0.117987</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Waddon Marsh"">More info</a> </div>",-0.117987,51.377083,0
"574","Wallington","<div>Zone 5</div> <div>SM6 0DZ</div> <div>Latitude: 51.360332</div> <div>Longitude: -0.150864</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Wallington"">More info</a> </div>",-0.150864,51.360332,0
"575","Waltham Cross","<div>Zone 7</div> <div>EN8 7LU</div> <div>Latitude: 51.685257</div> <div>Longitude: -0.026564</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Waltham Cross"">More info</a> </div>",-0.026564,51.685257,0
"576","Walthamstow Central","<div>Zone 3</div> <div>E17 7LP</div> <div>Latitude: 51.583018</div> <div>Longitude: -0.019941</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Walthamstow Central"">More info</a> </div>",-0.019941,51.583018,0
"577","Walthamstow Queens Road","<div>Zone 3</div> <div>E17 7QZ</div> <div>Latitude: 51.581546</div> <div>Longitude: -0.023844</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Walthamstow Queens Road"">More info</a> </div>",-0.023844,51.581546,0
"578","Wandle Park","<div>Zone 3,4,5,6</div> <div>CR0 4JS</div> <div>Latitude: 51.373401</div> <div>Longitude: -0.113253</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Wandle Park"">More info</a> </div>",-0.113253,51.373401,0
"579","Wandsworth Common","<div>Zone 3</div> <div>SW12 8NL</div> <div>Latitude: 51.446366</div> <div>Longitude: -0.163537</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Wandsworth Common"">More info</a> </div>",-0.163537,51.446366,0
"580","Wandsworth Road","<div>Zone 2</div> <div>SW8 4PA</div> <div>Latitude: 51.470223</div> <div>Longitude: -0.139038</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Wandsworth Road"">More info</a> </div>",-0.139038,51.470223,0
"581","Wandsworth Town","<div>Zone 2</div> <div>SW18 1SU</div> <div>Latitude: 51.461034</div> <div>Longitude: -0.18791</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Wandsworth Town"">More info</a> </div>",-0.18791,51.461034,0
"582","Wanstead","<div>Zone 4</div> <div>E11 2NT</div> <div>Latitude: 51.574902</div> <div>Longitude: 0.02876</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Wanstead"">More info</a> </div>",0.02876,51.574902,0
"583","Wanstead Park","<div>Zone 3</div> <div>E7 0HU</div> <div>Latitude: 51.551778</div> <div>Longitude: 0.02639</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Wanstead Park"">More info</a> </div>",0.02639,51.551778,0
"584","Wapping","<div>Zone 2</div> <div>E1W 3PA</div> <div>Latitude: 51.50434</div> <div>Longitude: -0.055861</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Wapping"">More info</a> </div>",-0.055861,51.50434,0
"585","Warren Street","<div>Zone 1</div> <div>NW1 3AA</div> <div>Latitude: 51.52458</div> <div>Longitude: -0.138278</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Warren Street"">More info</a> </div>",-0.138278,51.52458,0
"586","Warwick Avenue","<div>Zone 2</div> <div>W9 2PT</div> <div>Latitude: 51.523104</div> <div>Longitude: -0.182953</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Warwick Avenue"">More info</a> </div>",-0.182953,51.523104,0
"587","Waterloo","<div>Zone 1</div> <div>SE1 7NY</div> <div>Latitude: 51.503147</div> <div>Longitude: -0.113259</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Waterloo"">More info</a> </div>",-0.113259,51.503147,0
"588","Waterloo East","<div>Zone 1</div> <div>SE1 8NH</div> <div>Latitude: 51.504169</div> <div>Longitude: -0.109154</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Waterloo East"">More info</a> </div>",-0.109154,51.504169,0
"589","Watford","<div>Zone 7</div> <div>WD18 7LE</div> <div>Latitude: 51.657605</div> <div>Longitude: -0.41727</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Watford"">More info</a> </div>",-0.41727,51.657605,0
"590","Watford High Street","<div>Zone 8</div> <div>WD17 2EG</div> <div>Latitude: 51.652654</div> <div>Longitude: -0.391697</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Watford High Street"">More info</a> </div>",-0.391697,51.652654,0
"591","Watford Junction","<div>Zone </div> <div>WD17 1ET</div> <div>Latitude: 51.663883</div> <div>Longitude: -0.396172</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Watford Junction"">More info</a> </div>",-0.396172,51.663883,0
"592","Wellesley Road","<div>Zone 3,4,5,6</div> <div>CR0 2DD</div> <div>Latitude: 51.375368</div> <div>Longitude: -0.097525</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Wellesley Road"">More info</a> </div>",-0.097525,51.375368,0
"593","Welling","<div>Zone 4</div> <div>DA16 3AT</div> <div>Latitude: 51.464777</div> <div>Longitude: 0.101775</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Welling"">More info</a> </div>",0.101775,51.464777,0
"594","Wembley Central","<div>Zone 4</div> <div>HA9 6AG</div> <div>Latitude: 51.551865</div> <div>Longitude: -0.296392</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Wembley Central"">More info</a> </div>",-0.296392,51.551865,0
"595","Wembley Park","<div>Zone 4</div> <div>HA9 9AA</div> <div>Latitude: 51.563322</div> <div>Longitude: -0.279243</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Wembley Park"">More info</a> </div>",-0.279243,51.563322,0
"596","Wembley Stadium","<div>Zone 4</div> <div>HA9 8BQ</div> <div>Latitude: 51.554655</div> <div>Longitude: -0.286046</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Wembley Stadium"">More info</a> </div>",-0.286046,51.554655,0
"597","West Acton","<div>Zone 3</div> <div>W3 6UP</div> <div>Latitude: 51.51777</div> <div>Longitude: -0.280657</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=West Acton"">More info</a> </div>",-0.280657,51.51777,0
"598","West Brompton","<div>Zone 2</div> <div>SW5 9JX</div> <div>Latitude: 51.487329</div> <div>Longitude: -0.195539</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=West Brompton"">More info</a> </div>",-0.195539,51.487329,0
"599","West Croydon","<div>Zone 5</div> <div>CR0 2TA</div> <div>Latitude: 51.378552</div> <div>Longitude: -0.102034</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=West Croydon"">More info</a> </div>",-0.102034,51.378552,0
"600","West Drayton","<div>Zone 6</div> <div>UB7 9DY</div> <div>Latitude: 51.510071</div> <div>Longitude: -0.472176</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=West Drayton"">More info</a> </div>",-0.472176,51.510071,0
"601","West Dulwich","<div>Zone 3</div> <div>SE21 8HN</div> <div>Latitude: 51.440912</div> <div>Longitude: -0.090673</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=West Dulwich"">More info</a> </div>",-0.090673,51.440912,0
"602","West Ealing","<div>Zone 3</div> <div>W13 0NQ</div> <div>Latitude: 51.513625</div> <div>Longitude: -0.319783</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=West Ealing"">More info</a> </div>",-0.319783,51.513625,0
"603","West Finchley","<div>Zone 4</div> <div>N3 1NT</div> <div>Latitude: 51.609263</div> <div>Longitude: -0.188917</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=West Finchley"">More info</a> </div>",-0.188917,51.609263,0
"604","West Ham","<div>Zone 3</div> <div>E15 3BN</div> <div>Latitude: 51.528526</div> <div>Longitude: 0.005317</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=West Ham"">More info</a> </div>",0.005317,51.528526,0
"605","West Hampstead","<div>Zone 2</div> <div>NW6 2LX</div> <div>Latitude: 51.547474</div> <div>Longitude: -0.191127</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=West Hampstead"">More info</a> </div>",-0.191127,51.547474,0
"606","West Hampstead Thameslink","<div>Zone 2</div> <div>NW6 1XJ</div> <div>Latitude: 51.548629</div> <div>Longitude: -0.192538</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=West Hampstead Thameslink"">More info</a> </div>",-0.192538,51.548629,0
"607","West Harrow","<div>Zone 5</div> <div>HA1 4HE</div> <div>Latitude: 51.578924</div> <div>Longitude: -0.353847</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=West Harrow"">More info</a> </div>",-0.353847,51.578924,0
"608","West India Quay","<div>Zone 2</div> <div>E14 4ED</div> <div>Latitude: 51.506763</div> <div>Longitude: -0.020582</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=West India Quay"">More info</a> </div>",-0.020582,51.506763,0
"609","West Kensington","<div>Zone 2</div> <div>W14 9NL</div> <div>Latitude: 51.490109</div> <div>Longitude: -0.206204</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=West Kensington"">More info</a> </div>",-0.206204,51.490109,0
"610","West Norwood","<div>Zone 3</div> <div>SE27 0HS</div> <div>Latitude: 51.431241</div> <div>Longitude: -0.103189</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=West Norwood"">More info</a> </div>",-0.103189,51.431241,0
"611","West Ruislip","<div>Zone 6</div> <div>HA4 7WD</div> <div>Latitude: 51.569588</div> <div>Longitude: -0.43786</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=West Ruislip"">More info</a> </div>",-0.43786,51.569588,0
"612","West Silvertown","<div>Zone 3</div> <div>E16 2AT</div> <div>Latitude: 51.502884</div> <div>Longitude: 0.022246</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=West Silvertown"">More info</a> </div>",0.022246,51.502884,0
"613","West Sutton","<div>Zone 5</div> <div>SM1 2EH</div> <div>Latitude: 51.36615</div> <div>Longitude: -0.204645</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=West Sutton"">More info</a> </div>",-0.204645,51.36615,0
"614","West Wickham","<div>Zone 5</div> <div>BR4 0PY</div> <div>Latitude: 51.381284</div> <div>Longitude: -0.014576</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=West Wickham"">More info</a> </div>",-0.014576,51.381284,0
"615","Westbourne Park","<div>Zone 2</div> <div>W11 1AB</div> <div>Latitude: 51.520989</div> <div>Longitude: -0.200883</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Westbourne Park"">More info</a> </div>",-0.200883,51.520989,0
"616","Westcombe Park","<div>Zone 3</div> <div>SE3 7EQ</div> <div>Latitude: 51.484509</div> <div>Longitude: 0.017746</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Westcombe Park"">More info</a> </div>",0.017746,51.484509,0
"617","Westferry","<div>Zone 2</div> <div>E14 8AD</div> <div>Latitude: 51.509638</div> <div>Longitude: -0.026323</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Westferry"">More info</a> </div>",-0.026323,51.509638,0
"618","Westminster","<div>Zone 1</div> <div>SW1A 2JR</div> <div>Latitude: 51.501402</div> <div>Longitude: -0.125002</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Westminster"">More info</a> </div>",-0.125002,51.501402,0
"619","White City","<div>Zone 2</div> <div>W12 7RH</div> <div>Latitude: 51.512232</div> <div>Longitude: -0.224632</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=White City"">More info</a> </div>",-0.224632,51.512232,0
"620","White Hart Lane","<div>Zone 3</div> <div>N17 7RP</div> <div>Latitude: 51.605035</div> <div>Longitude: -0.07087</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=White Hart Lane"">More info</a> </div>",-0.07087,51.605035,0
"621","Whitechapel","<div>Zone 2</div> <div>E1 1BY</div> <div>Latitude: 51.519588</div> <div>Longitude: -0.05942</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Whitechapel"">More info</a> </div>",-0.05942,51.519588,0
"622","Whitton","<div>Zone 5</div> <div>TW2 7LG</div> <div>Latitude: 51.449588</div> <div>Longitude: -0.357682</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Whitton"">More info</a> </div>",-0.357682,51.449588,0
"623","Whyteleafe","<div>Zone 6</div> <div>CR3 0AD</div> <div>Latitude: 51.309929</div> <div>Longitude: -0.081135</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Whyteleafe"">More info</a> </div>",-0.081135,51.309929,0
"624","Whyteleafe South","<div>Zone 6</div> <div>CR3 0BD</div> <div>Latitude: 51.30349</div> <div>Longitude: -0.076713</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Whyteleafe South"">More info</a> </div>",-0.076713,51.30349,0
"625","Willesden Green","<div>Zone 2,3</div> <div>NW2 4QT</div> <div>Latitude: 51.549373</div> <div>Longitude: -0.222408</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Willesden Green"">More info</a> </div>",-0.222408,51.549373,0
"626","Willesden Junction","<div>Zone 3</div> <div>NW10 4RA</div> <div>Latitude: 51.532234</div> <div>Longitude: -0.243909</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Willesden Junction"">More info</a> </div>",-0.243909,51.532234,0
"627","Wimbledon","<div>Zone 3</div> <div>SW19 1PS</div> <div>Latitude: 51.421108</div> <div>Longitude: -0.206663</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Wimbledon"">More info</a> </div>",-0.206663,51.421108,0
"628","Wimbledon Chase","<div>Zone 3</div> <div>SW20 8DB</div> <div>Latitude: 51.409531</div> <div>Longitude: -0.21409</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Wimbledon Chase"">More info</a> </div>",-0.21409,51.409531,0
"629","Wimbledon Park","<div>Zone 3</div> <div>SW19 7DZ</div> <div>Latitude: 51.434581</div> <div>Longitude: -0.199186</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Wimbledon Park"">More info</a> </div>",-0.199186,51.434581,0
"630","Winchmore Hill","<div>Zone 4</div> <div>N21 3NG</div> <div>Latitude: 51.633887</div> <div>Longitude: -0.100917</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Winchmore Hill"">More info</a> </div>",-0.100917,51.633887,0
"631","Wood Green","<div>Zone 3</div> <div>N22 8HH</div> <div>Latitude: 51.597454</div> <div>Longitude: -0.109527</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Wood Green"">More info</a> </div>",-0.109527,51.597454,0
"632","Wood Lane","<div>Zone 2</div> <div>W12 7DS</div> <div>Latitude: 51.509658</div> <div>Longitude: -0.224473</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Wood Lane"">More info</a> </div>",-0.224473,51.509658,0
"633","Wood Street","<div>Zone 4</div> <div>E17 3NZ</div> <div>Latitude: 51.58667</div> <div>Longitude: -0.001954</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Wood Street"">More info</a> </div>",-0.001954,51.58667,0
"634","Woodford","<div>Zone 4</div> <div>IG8 7QE</div> <div>Latitude: 51.607202</div> <div>Longitude: 0.034056</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Woodford"">More info</a> </div>",0.034056,51.607202,0
"635","Woodgrange Park","<div>Zone 3,4</div> <div>E7 8AA</div> <div>Latitude: 51.549053</div> <div>Longitude: 0.044572</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Woodgrange Park"">More info</a> </div>",0.044572,51.549053,0
"636","Woodmansterne","<div>Zone 6</div> <div>CR5 3HS</div> <div>Latitude: 51.319019</div> <div>Longitude: -0.154262</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Woodmansterne"">More info</a> </div>",-0.154262,51.319019,0
"637","Woodside","<div>Zone 3,4,5,6</div> <div>SE25 5DP</div> <div>Latitude: 51.387098</div> <div>Longitude: -0.065347</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Woodside"">More info</a> </div>",-0.065347,51.387098,0
"638","Woodside Park","<div>Zone 4</div> <div>N12 8SE</div> <div>Latitude: 51.617868</div> <div>Longitude: -0.185426</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Woodside Park"">More info</a> </div>",-0.185426,51.617868,0
"639","Woolwich Arsenal","<div>Zone 4</div> <div>SE18 6HX</div> <div>Latitude: 51.489907</div> <div>Longitude: 0.069194</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Woolwich Arsenal"">More info</a> </div>",0.069194,51.489907,0
"640","Woolwich Dockyard","<div>Zone 3</div> <div>SE18 5JY</div> <div>Latitude: 51.491108</div> <div>Longitude: 0.054612</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Woolwich Dockyard"">More info</a> </div>",0.054612,51.491108,0
"641","Worcester Park","<div>Zone 4</div> <div>KT4 7ND</div> <div>Latitude: 51.381104</div> <div>Longitude: -0.245575</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Worcester Park"">More info</a> </div>",-0.245575,51.381104,0
